State,County,Fips,Rate,Surprise,Duration,Participant
CA,Napa County,6055,0.8009999999999999,1.557758102072869,881,choropleth-5ea89fec16db5330d387423e
CA,Sonoma County,6097,0.8,2.8928714674001115,153,choropleth-5ea89fec16db5330d387423e
CA,Marin County,6041,0.914,2.981976509179489,1482,choropleth-5ea89fec16db5330d387423e
CA,Contra Costa County,6013,0.838,4.909438081428976,1417,choropleth-5ea89fec16db5330d387423e
CA,Alameda County,6001,0.847,5.983727166036781,1001,choropleth-5ea89fec16db5330d387423e
CA,San Mateo County,6081,0.865,4.3888167434925895,1001,choropleth-5ea89fec16db5330d387423e
CA,Santa Cruz County,6087,0.805,2.209479767952157,1265,choropleth-5ea89fec16db5330d387423e
CA,Santa Clara County,6085,0.885,7.072276594546258,137,choropleth-5ea89fec16db5330d387423e
CA,Alameda County,6001,0.847,5.983727166036781,583,choropleth-5ea89fec16db5330d387423e
CA,Santa Clara County,6085,0.885,7.072276594546258,7509,choropleth-5ea89fec16db5330d387423e
CA,Inyo County,6027,UNK,1138,choropleth-5ea89fec16db5330d387423e
NV,Esmeralda County,32009,0.419,-0.05330139777845869,435,choropleth-5ea89fec16db5330d387423e
NV,Nye County,32023,0.479,-0.18318074506204235,364,choropleth-5ea89fec16db5330d387423e
NV,Nye County,32023,0.479,-0.18318074506204235,301,choropleth-5ea89fec16db5330d387423e
NV,Nye County,32023,0.479,-0.18318074506204235,344,choropleth-5ea89fec16db5330d387423e
UT,Washington County,49053,0.534,0.009986912653720507,137,choropleth-5ea89fec16db5330d387423e
UT,Kane County,49025,0.513,-0.027540638854527528,648,choropleth-5ea89fec16db5330d387423e
NV,Nye County,32023,0.479,-0.18318074506204235,810,choropleth-5ea89fec16db5330d387423e
NV,Esmeralda County,32009,0.419,-0.05330139777845869,720,choropleth-5ea89fec16db5330d387423e
WA,Skamania County,53059,0.397,-0.23628230602571193,988,choropleth-5ea89fec16db5330d387423e
ID,Camas County,16025,0.439,-0.04942526050361832,225,choropleth-5ea89fec16db5330d387423e
ID,Blaine County,16013,0.8420000000000001,0.7408524119881698,825,choropleth-5ea89fec16db5330d387423e
ID,Jefferson County,16051,0.44,-0.2535745328451722,151,choropleth-5ea89fec16db5330d387423e
ID,Madison County,16065,0.563,0.09676130112329893,169,choropleth-5ea89fec16db5330d387423e
WY,Teton County,56039,0.95,1.0060044399252084,719,choropleth-5ea89fec16db5330d387423e
WY,Lincoln County,56023,0.451,-0.18217553750177734,285,choropleth-5ea89fec16db5330d387423e
WY,Uinta County,56041,0.53,-0.0056729413722804625,614,choropleth-5ea89fec16db5330d387423e
UT,Summit County,49043,0.9079999999999999,1.2098519010784023,575,choropleth-5ea89fec16db5330d387423e
UT,Duchesne County,49013,0.46,-0.16253440522413623,240,choropleth-5ea89fec16db5330d387423e
WY,Sublette County,56035,0.38299999999999995,-0.2351510778355241,158,choropleth-5ea89fec16db5330d387423e
MT,Blaine County,30005,0.882,0.452100797015514,1385,choropleth-5ea89fec16db5330d387423e
MT,Powder River County,30075,0.23399999999999999,-0.1942842537332661,334,choropleth-5ea89fec16db5330d387423e
MT,Rosebud County,30087,0.8640000000000001,0.49572733497704474,1128,choropleth-5ea89fec16db5330d387423e
MT,Big Horn County,30003,0.92,0.7058057683028113,677,choropleth-5ea89fec16db5330d387423e
MT,McCone County,30055,0.18100000000000002,-0.22747238953776855,157,choropleth-5ea89fec16db5330d387423e
MT,Roosevelt County,30085,0.863,0.5481069270820483,1436,choropleth-5ea89fec16db5330d387423e
SD,Edmunds County,46045,0.47700000000000004,-0.05458867142402782,344,choropleth-5ea89fec16db5330d387423e
SD,Walworth County,46129,0.514,-0.02169271516281373,269,choropleth-5ea89fec16db5330d387423e
SD,Dewey County,46041,0.8170000000000001,0.3459952796455294,700,choropleth-5ea89fec16db5330d387423e
SD,Pennington County,46103,0.613,0.42978591026594537,237,choropleth-5ea89fec16db5330d387423e
SD,Oglala Lakota County,46102,0.87,0.634713718531353,632,choropleth-5ea89fec16db5330d387423e
NE,Chase County,31029,0.342,-0.18939548671571535,248,choropleth-5ea89fec16db5330d387423e
NE,Hayes County,31085,0.258,-0.13236418137787961,131,choropleth-5ea89fec16db5330d387423e
NE,Lincoln County,31111,0.341,-0.5656371586298953,155,choropleth-5ea89fec16db5330d387423e
KS,Labette County,20099,0.509,-0.05233230549139506,146,choropleth-5ea89fec16db5330d387423e
KS,Riley County,20161,0.40700000000000003,-0.5406753704629497,384,choropleth-5ea89fec16db5330d387423e
KS,Geary County,20061,0.95,1.1666543782977032,668,choropleth-5ea89fec16db5330d387423e
KS,Wabaunsee County,20197,0.49,-0.056243016182452706,217,choropleth-5ea89fec16db5330d387423e
KS,Shawnee County,20177,0.636,0.6870866770280284,166,choropleth-5ea89fec16db5330d387423e
KS,Jefferson County,20087,0.5589999999999999,0.058095476662220896,131,choropleth-5ea89fec16db5330d387423e
KS,Johnson County,20091,0.8,3.181644473850418,500,choropleth-5ea89fec16db5330d387423e
KS,Douglas County,20045,0.645,0.6213611197638385,419,choropleth-5ea89fec16db5330d387423e
KS,Johnson County,20091,0.8,3.181644473850418,1468,choropleth-5ea89fec16db5330d387423e
NE,Dawes County,31045,0.40399999999999997,-0.18901507044443594,221,choropleth-5ea89fec16db5330d387423e
SD,Oglala Lakota County,46102,0.87,0.634713718531353,950,choropleth-5ea89fec16db5330d387423e
SD,Douglas County,46043,0.555,0.01932431724062001,218,choropleth-5ea89fec16db5330d387423e
IA,Sioux County,19167,0.426,-0.315161001931137,333,choropleth-5ea89fec16db5330d387423e
MO,Holt County,29087,0.43,-0.10804258873744452,228,choropleth-5ea89fec16db5330d387423e
NE,Dodge County,31053,0.5529999999999999,0.06226629903624748,133,choropleth-5ea89fec16db5330d387423e
NE,Cuming County,31039,0.541,0.012696045181540988,131,choropleth-5ea89fec16db5330d387423e
NE,Thurston County,31173,0.813,0.3775999904897407,1886,choropleth-5ea89fec16db5330d387423e
KS,Jefferson County,20087,0.5589999999999999,0.058095476662220896,366,choropleth-5ea89fec16db5330d387423e
KS,Leavenworth County,20103,0.613,0.36458269835083656,165,choropleth-5ea89fec16db5330d387423e
KS,Johnson County,20091,0.8,3.181644473850418,4488,choropleth-5ea89fec16db5330d387423e
IA,Clayton County,19043,0.489,-0.09156699702863928,219,choropleth-5ea89fec16db5330d387423e
WI,Grant County,55043,0.562,0.10624258133967317,357,choropleth-5ea89fec16db5330d387423e
IL,Jo Daviess County,17085,0.8059999999999999,0.6295308904225526,863,choropleth-5ea89fec16db5330d387423e
WI,Dane County,55025,0.853,3.6110367809045285,2488,choropleth-5ea89fec16db5330d387423e
KS,Wyandotte County,20209,0.603,0.4537424284258831,183,choropleth-5ea89fec16db5330d387423e
KS,Johnson County,20091,0.8,3.181644473850418,1687,choropleth-5ea89fec16db5330d387423e
IA,Jackson County,19097,0.539,0.014387311748548447,214,choropleth-5ea89fec16db5330d387423e
WI,Iowa County,55049,0.6990000000000001,0.40565540002547923,343,choropleth-5ea89fec16db5330d387423e
WI,Lafayette County,55065,0.616,0.17108572196513255,162,choropleth-5ea89fec16db5330d387423e
IL,Jo Daviess County,17085,0.8059999999999999,0.6295308904225526,1167,choropleth-5ea89fec16db5330d387423e
WI,Dane County,55025,0.853,3.6110367809045285,556,choropleth-5ea89fec16db5330d387423e
WI,Columbia County,55021,0.685,0.578080694234865,712,choropleth-5ea89fec16db5330d387423e
WI,Rock County,55105,0.7090000000000001,1.120682289747309,130,choropleth-5ea89fec16db5330d387423e
IL,McHenry County,17111,0.6859999999999999,1.334579011358237,200,choropleth-5ea89fec16db5330d387423e
IL,Lake County,17097,0.813,3.569244908135006,2987,choropleth-5ea89fec16db5330d387423e
KS,Butler County,20015,0.505,-0.11302178607130076,166,choropleth-5ea89fec16db5330d387423e
MS,Pike County,28113,0.52,-0.039411125052809894,167,choropleth-5ea89fec16db5330d387423e
LA,East Feliciana Parish,22037,0.418,-0.25122404932210773,266,choropleth-5ea89fec16db5330d387423e
LA,West Feliciana Parish,22125,0.903,0.7294071267377568,1088,choropleth-5ea89fec16db5330d387423e
FL,Pasco County,12101,0.605,0.8501938478522566,300,choropleth-5ea89fec16db5330d387423e
FL,Sumter County,12119,0.8220000000000001,1.6451511377594141,1201,choropleth-5ea89fec16db5330d387423e
FL,Collier County,12021,0.721,1.822462031736405,288,choropleth-5ea89fec16db5330d387423e
FL,Monroe County,12087,0.802,1.1530956051828942,1286,choropleth-5ea89fec16db5330d387423e
FL,Monroe County,12087,0.802,1.1530956051828942,282,choropleth-5ea89fec16db5330d387423e
