State,County,Fips,Rate,Surprise,Duration,Participant
ID,Owyhee County,16073,0.364,-0.29047840736639535,2398,vsup-5b6cb3049ee1a50001c5ef0f
ID,Elmore County,16039,0.596,0.1671684339248442,234,vsup-5b6cb3049ee1a50001c5ef0f
ID,Boise County,16015,0.34299999999999997,-0.26593654990728216,1733,vsup-5b6cb3049ee1a50001c5ef0f
ID,Payette County,16075,0.327,-0.5030768245839725,1301,vsup-5b6cb3049ee1a50001c5ef0f
ID,Valley County,16085,0.638,0.1787114479171385,171,vsup-5b6cb3049ee1a50001c5ef0f
ID,Idaho County,16049,0.314,-0.4464814155398738,2615,vsup-5b6cb3049ee1a50001c5ef0f
CA,Riverside County,6065,0.609,1.872587745673366,126,vsup-5d67d4393fcbbc0019f3e1a4
CA,Fresno County,6019,0.63,1.523954742086086,168,vsup-5d67d4393fcbbc0019f3e1a4
CA,Stanislaus County,6099,0.56,0.3232990016376329,1163,vsup-5d67d4393fcbbc0019f3e1a4
CA,San Benito County,6069,0.6890000000000001,0.6195714136948696,1747,vsup-5d67d4393fcbbc0019f3e1a4
CA,Monterey County,6053,0.7490000000000001,2.2125158027803735,5179,vsup-5d67d4393fcbbc0019f3e1a4
CA,San Benito County,6069,0.6890000000000001,0.6195714136948696,155,vsup-5d67d4393fcbbc0019f3e1a4
CA,Fresno County,6019,0.63,1.523954742086086,308,vsup-5d67d4393fcbbc0019f3e1a4
CA,Kings County,6031,0.519,-0.08393749365746783,126,vsup-5d67d4393fcbbc0019f3e1a4
CA,Tulare County,6107,0.556,0.2543745580858429,1365,vsup-5d67d4393fcbbc0019f3e1a4
CA,Tulare County,6107,0.556,0.2543745580858429,689,vsup-5d67d4393fcbbc0019f3e1a4
CA,Kern County,6029,0.55,0.2631669635558333,1412,vsup-5d67d4393fcbbc0019f3e1a4
CA,Kern County,6029,0.55,0.2631669635558333,182,vsup-5d67d4393fcbbc0019f3e1a4
CA,San Bernardino County,6071,0.593,1.3987943703044003,2283,vsup-5d67d4393fcbbc0019f3e1a4
CA,Tulare County,6107,0.556,0.2543745580858429,230,vsup-5d67d4393fcbbc0019f3e1a4
CA,Inyo County,6027,0,943,vsup-5d67d4393fcbbc0019f3e1a4
CA,Inyo County,6027,0,388,vsup-5d67d4393fcbbc0019f3e1a4
NV,Clark County,32003,0.594,1.4490602257942327,1075,vsup-5d67d4393fcbbc0019f3e1a4
AZ,Mohave County,4015,0.429,-0.7521431050576992,1815,vsup-5d67d4393fcbbc0019f3e1a4
NV,Clark County,32003,0.594,1.4490602257942327,2168,vsup-5d67d4393fcbbc0019f3e1a4
AZ,Mohave County,4015,0.429,-0.7521431050576992,2116,vsup-5d67d4393fcbbc0019f3e1a4
AZ,Coconino County,4005,0.8,1.5834475233116283,3363,vsup-5d67d4393fcbbc0019f3e1a4
AZ,Navajo County,4017,0.8079999999999999,1.4363523984361974,641,vsup-5d67d4393fcbbc0019f3e1a4
AZ,Apache County,4001,0.95,1.7460433431494484,1052,vsup-5d67d4393fcbbc0019f3e1a4
NM,San Juan County,35045,0.7759999999999999,1.343451361608421,1430,vsup-5d67d4393fcbbc0019f3e1a4
